current_house_price,zipcode,ownership_pct
436132,47580,0.096
406617,25180,0.058
946249,40980,0.021
757310,11460,0.086
332979,11260,0.018
658555,40220,0.026
976573,21660,0.053
435937,50041,0.012
495451,34620,0.061
540845,50024,0.09
642082,12260,0.003
840809,13140,0.072
666745,50033,0.086
834207,50033,0.091
393190,50055,0.085
576648,50054,0.005
919704,27740,0.005
321460,31180,0.041
641731,16300,0.02
194112,15980,0.028
513694,19340,0.055
617686,19140,0.027
127930,13820,0.082
738950,20700,0.014
636525,34580,0.073
316796,37340,0.035
854696,45780,0.042
539889,33260,0.085
650644,44700,0.098
831451,21420,0.042
368692,14010,0.03
697551,19660,0.069
589467,49340,0.023
168078,42034,0.017
253556,24300,0.069
583538,30340,0.059
777971,49700,0.031
454556,29100,0.073
989272,29180,0.022
132380,14100,0.022
863846,41060,0.014
693617,47664,0.033
314332,35660,0.001
352758,50045,0.083
106543,16820,0.08
820965,50028,0.047
571617,48424,0.095
278777,26140,0.01
215475,47664,0.043
153893,42220,0.031
843568,36140,0.043
663248,18140,0.052
588857,33260,0.027
752943,28100,0.089
756339,39820,0.062
845305,41700,0.046
431531,39140,0.023
687783,46660,0.007
737365,49740,0.04
442323,13820,0.042
858752,40580,0.024
651455,23060,0.077
581770,36500,0.066
648647,46660,0.01
398288,22900,0.052
597490,50053,0.091
632048,50040,0.094
763478,25060,0.014
429247,47460,0.092
306562,23420,0.054
918930,50038,0.012
805674,18880,0.093
928654,25860,0.029
838351,50008,0.039
661307,37340,0.079
332473,50036,0.088
119414,45940,0.044
994826,20940,0.096
778747,18140,0.089
590444,43420,0.039
306508,31540,0.064
538871,37460,0.018
960040,40380,0.061
550181,13020,0.021
374767,15540,0.024
504897,41700,0.062
536634,37340,0.01
185202,42034,0.078
137578,36084,0.069
777734,17300,0.058
210534,32820,0.078
952673,38540,0.013
325689,30140,0.049
726245,50009,0.058
873157,45940,0.009
914074,33460,0.01
902334,29620,0.064
975861,24340,0.076
144518,21340,0.092
986386,23844,0.086
636551,18700,0.032
119729,41540,0.067
920584,50015,0.062
930954,19300,0.077
100659,24540,0.046
323155,46660,0.013
124063,31860,0.084
957889,26620,0.087
415723,15380,0.007
519092,36740,0.077
495648,19660,0.068
613050,50054,0.018
555749,35300,0.087
547323,39740,0.051
994470,43580,0.007
430202,35980,0.044
799832,48300,0.043
524939,40220,0.006
961119,40380,0.006
932206,17420,0.082
763292,31084,0.048
930194,28700,0.04
504591,35300,0.004
926302,46060,0.081
548312,32900,0.002
352804,19500,0.02
272109,44180,0.046
940928,29740,0.078
218997,23060,0.09
579443,19380,0.026
944097,47380,0.007
106289,27900,0.017
225163,41420,0.01
136271,38900,0.093
815213,29740,0.007
930169,17020,0.03
569374,50002,0.056
309871,24420,0.027
754564,50011,0.072
840207,48424,0.047
114696,29620,0.06
796498,29940,0.012
626810,12020,0.01
714844,11100,0.014
185852,48260,0.031
491903,15500,0.044
248501,39660,0.034
159698,17300,0.05
835936,42140,0.089
506267,50046,0.097
726291,39300,0.024
207395,37340,0.03
410740,50023,0.078
894435,36980,0.013
707957,50032,0.027
396088,39460,0.082
687796,27740,0.075
412943,34900,0.013
871434,22380,0.069
654899,42200,0.02
886661,12940,0.073
618318,50040,0.023
201724,21340,0.076
571361,50011,0.067
800604,17300,0.038
643208,50001,0.038
338648,16180,0.035
794006,15980,0.06
153778,28020,0.095
789642,30700,0.065
596477,22660,0.068
984521,19460,0.075
613252,50015,0.079
733313,39340,0.017
726832,37340,0.021
865380,12420,0.057
721466,28740,0.071
275831,49700,0.015
845766,15180,0.021
884114,22420,0.004
103285,22500,0.073
503094,36084,0.054
752642,39740,0.083
606134,13140,0.065
486409,30340,0.066
144033,24300,0.09
252187,43900,0.044
537558,39340,0.098
739401,15764,0.08
562779,35300,0.045
220139,12940,0.058
751466,36980,0.002
665174,27340,0.022
158723,50027,0.072
965757,32820,0.078
184421,13020,0.055
766383,31860,0.081
760821,48620,0.005
563710,25420,0.018
747772,49180,0.082
203526,19340,0.013
526455,36420,0.064
867090,19180,0.012
832033,27340,0.041
621615,29940,0.033
105829,24860,0.06
745899,48900,0.071
745995,40340,0.018
403582,36140,0.087
395767,49420,0.06
352953,36740,0.061
270219,50055,0.076
513513,19804,0.04
207433,18880,0.099
228703,24500,0.011
804347,21500,0.098
739930,37340,0.093
798801,35004,0.036
721616,50049,0.015
979955,25500,0.054
645262,42034,0.084
484019,22020,0.003
612176,45540,0.012
871566,14454,0.079
900276,13740,0.041
858970,22420,0.089
212085,25180,0.072
114494,40060,0.073
108236,15180,0.046
521278,50039,0.02
265100,17460,0.045
939072,35380,0.035
124300,40340,0.077
862094,19380,0.054
136184,47940,0.02
275813,36140,0.091
248696,24860,0.018
774390,33860,0.066
324259,16700,0.029
732966,48260,0.013
613304,42220,0.012
508874,50016,0.07
149892,12580,0.057
769525,42680,0.095
443492,49740,0.07
811165,24540,0.078
128710,28740,0.088
398901,23580,0.038
679715,33260,0.093
354285,39820,0.004
761799,41700,0.049
153113,37860,0.076
559449,28020,0.039
430986,45780,0.086
761086,30860,0.031
648205,29020,0.043
961434,42020,0.098
474836,13380,0.097
518373,45540,0.072
264955,49020,0.099
621165,44060,0.094
628106,50002,0.048
546215,31460,0.056
527759,21660,0.086
158958,15500,0.098
183513,17860,0.011
460652,38300,0.095
836411,13980,0.056
969466,14100,0.086
539963,22744,0.1
110470,15540,0.008
270713,10500,0.054
986596,37860,0.095
367281,20220,0.024
738043,40900,0.064
335949,19460,0.003
802994,37900,0.011
507885,47664,0.043
971108,45780,0.012
502517,30780,0.094
193427,18580,0.052
731661,17820,0.091
955477,49420,0.045
384164,12700,0.048
722118,50037,0.029
671872,47220,0.027
306837,50018,0.009
610513,48620,0.003
937630,34900,0.007
107119,25060,0.064
666009,41500,0.063
921668,30020,0.025
964917,50008,0.029
871484,11460,0.035
203081,30140,0.063
197981,50050,0.086
233954,15380,0.072
844170,25500,0.034
487733,17460,0.07
904072,37900,0.043
690632,16180,0.079
500572,18700,0.021
516543,30140,0.021
784894,48660,0.011
553432,23460,0.021
344861,20940,0.045
440980,17020,0.099
501815,14740,0.037
361161,30140,0.081
931842,11244,0.078
890562,36740,0.051
852953,40340,0.001
327432,50001,0.013
722966,21060,0.017
602566,48900,0.044
441834,29420,0.037
602085,35840,0.033
283842,29460,0.038
103120,27780,0.033
343101,0,0.016
991014,16540,0.061
842049,45060,0.077
722847,42020,0.087
930590,50018,0.085
386292,50018,0.006
550772,28100,0.065
349261,38220,0.01
642209,23460,0.023
828209,50033,0.096
680028,16020,0.051
166102,12220,0.087
201455,38540,0.052
752812,50018,0.005
887119,50001,0.052
248554,45500,0.08
871223,42100,0.012
755019,10900,0.043
585684,37964,0.044
711292,39340,0.076
195873,22660,0.044
651771,15764,0.041
703107,33740,0.068
784625,43580,0.054
889130,18580,0.089
368141,34620,0.035
801829,46700,0.004
309042,37860,0.022
148079,15804,0.082
134226,36084,0.086
916758,15940,0.094
191049,27100,0.045
325703,44300,0.083
896205,12940,0.009
819430,27860,0.077
750632,20260,0.093
452199,42020,0.023
167052,20994,0.082
219449,48260,0.026
679929,34580,0.04
525037,39740,0.079
355428,43524,0.049
866805,28420,0.097
581685,50055,0.029
677734,26140,0.08
902134,19460,0.056
857282,35100,0.051
471597,13460,0.088
606030,16620,0.047
506524,43900,0.076
562825,47664,0.052
681580,21420,0.003
222458,34900,0.028
377403,36100,0.018
504144,17780,0.04
641914,33340,0.031
678297,34740,0.021
869786,11100,0.053
203554,26900,0.098
272523,14540,0.088
662664,22140,0.041
532264,50005,0.056
813427,39300,0.051
395317,22220,0.099
549633,34620,0.065
740712,30700,0.02
914228,17020,0.084
143613,42680,0.041
320342,31860,0.055
886646,13900,0.009
271546,16700,0.078
172279,29200,0.089
842751,50045,0.091
223965,40580,0.028
665316,22500,0.093
247661,46060,0.003
470304,41740,0.003
713071,36220,0.036
802915,42700,0.067
787191,46140,0.067
756491,17140,0.034
704549,44100,0.035
819011,40900,0.075
393823,14454,0.068
840254,22420,0.003
894571,24540,0.033
536064,12580,0.042
949869,14860,0.043
773418,14010,0.063
960872,50023,0.096
662219,50038,0.008
635650,19180,0.074
974982,27060,0.026
511212,30340,0.018
877540,40980,0.081
713215,50051,0.009
214025,42020,0.059
179831,45460,0.062
489476,25180,0.083
879307,23420,0.019
637869,12260,0.1
361138,15500,0.041
899478,29200,0.02
782807,47220,0.079
678207,44100,0.021
803571,31540,0.097
113102,35300,0.037
989758,21500,0.001
268377,42100,0.03
674513,36260,0.052
845177,20700,0.003
394803,34740,0.069
480316,22140,0.085
532273,47580,0.085
552420,50009,0.031
362427,29460,0.027
342828,18140,0.074
158201,11260,0.082
246960,26420,0.059
857155,26620,0.039
871293,25420,0.05
335446,41620,0.071
652797,11460,0.038
294735,37860,0.034
637333,16860,0.081
576980,50011,0.048
849447,33340,0.039
981137,50022,0.1
622158,14540,0.051
650256,12540,0.014
297473,11100,0.004
444966,27620,0.087
340820,31340,0.06
140498,26580,0.084
487852,46540,0.022
730819,35300,0.094
846533,24140,0.032
462657,36260,0.078
786386,34900,0.002
591189,16180,0.088
243291,40420,0.089
480738,10740,0.088
266038,49420,0.071
925685,50042,0.083
564728,44220,0.046
719977,39460,0.038
302799,50044,0.053
874702,50022,0.082
457261,12220,0.026
273089,40980,0.076
215045,27100,0.054
498900,25620,0.036
487798,45220,0.08
484743,40220,0.087
952732,19340,0.045
561935,40420,0.077
910458,48300,0.021
161045,40340,0.002
424619,41540,0.05
952154,13740,0.078
821137,42644,0.099
454973,41620,0.008
316212,0,0.025
849499,34940,0.032
237048,14540,0.034
252868,14860,0.042
404611,33874,0.053
301709,33860,0.027
574105,19060,0.094
600300,24580,0.02
135007,50035,0.081
888086,14100,0.078
272016,50002,0.075
646417,10740,0.006
755835,21300,0.079
936661,27260,0.096
495602,24580,0.098
541471,14100,0.07
784961,38900,0.045
365163,22180,0.07
152043,33124,0.07
244452,16860,0.061
611314,16020,0.052
547395,49020,0.094
450693,39820,0.09
853420,19460,0.091
743614,15180,0.062
664442,43524,0.063
627350,25500,0.024
462892,36420,0.019
694845,35380,0.049
401609,14260,0.075
145844,14454,0.075
437049,50010,0.098
966054,44940,0.01
427150,12540,0.085
182623,37460,0.094
695743,27860,0.071
412549,33140,0.035
662691,50056,0.055
972678,34580,0.092
745734,33780,0.004
842161,37860,0.013
731982,50030,0.091
853001,49020,0.06
740214,36540,0.079
594738,17900,0.041
768070,15680,0.084
593249,19140,0.087
803891,13900,0.009
130206,17140,0.06
177581,36140,0.081
305492,13380,0.044
335865,50020,0.043
488288,24860,0.01
421632,25980,0.049
889740,44420,0.023
210636,24580,0.063
112691,50032,0.074
506513,50010,0.079
477239,31420,0.054
210835,39580,0.007
834944,39580,0.071
975228,19660,0.02
541922,41740,0.045
447063,26380,0.074
248650,49660,0.088
962854,13980,0.038
295356,12100,0.064
558166,16580,0.034
807200,24540,0.027
419888,31180,0.016
240765,46660,0.092
679020,37964,0.06
871346,50036,0.071
776337,16620,0.002
733851,10900,0.054
978391,50030,0.026
268072,37460,0.1
846206,44180,0.015
852390,34060,0.037
590708,12540,0.042
327046,23104,0.093
600556,20994,0.025
869451,34900,0.081
290190,31900,0.046
836214,49340,0.038
870000,33540,0.069
428663,45460,0.092
214150,45300,0.011
360391,50009,0.062
404502,22900,0.023
573451,17780,0.072
862626,44060,0.032
390636,47940,0.013
427429,47460,0.1
739784,44140,0.033
899853,15380,0.005
883421,47020,0.09
255976,50053,0.043
864910,23900,0.065
438162,48700,0.09
310615,33780,0.05
618557,33860,0.023
982216,44420,0.085
903941,36220,0.094
483897,14860,0.032
343884,20994,0.004
569984,31700,0.043
633406,13980,0.059
334399,42680,0.077
117273,10900,0.007
748777,23420,0.016
404077,14020,0.003
458095,32780,0.074
527479,48864,0.031
893462,39380,0.069
689603,42340,0.032
910425,50024,0.077
461175,38300,0.06
519741,31140,0.002
967415,39740,0.046
258847,24500,0.064
660642,27260,0.079
363501,33140,0.064
256511,12580,0.024
575986,37340,0.037
393350,16940,0.08
646819,37964,0.092
223058,41140,0.073
233405,26140,0.062
952473,48620,0.04
245989,17820,0.04
391460,41884,0.021
447093,22380,0.009
280942,45940,0.04
790751,41884,0.058
442102,29940,0.033
240889,25260,0.058
145898,29460,0.092
933829,16700,0.093
953502,44420,0.044
791162,35380,0.08
864748,40420,0.061
735395,19180,0.005
144645,22180,0.014
411297,40580,0.08
491564,37620,0.081
775127,50015,0.067
325266,33780,0.043
728480,10740,0.092
911054,49020,0.091
906218,50011,0.022
800041,23060,0.045
231618,28140,0.039
207549,11260,0.062
172026,23460,0.042
765483,41100,0.03
861503,23844,0.077
438635,25620,0.04
138455,36500,0.006
745582,10740,0.048
646389,50041,0.075
271906,45460,0.024
928062,40340,0.017
183007,20740,0.039
932594,33660,0.002
521981,21140,0.023
707231,31540,0.041
443656,50012,0.006
843968,22520,0.092
646372,25220,0.056
402304,33340,0.009
572617,19460,0.012
484717,22140,0.005
738021,45540,0.098
922978,39540,0.07
690299,25620,0.003
365279,26140,0.089
387630,48060,0.083
770838,44180,0.052
713694,17460,0.014
363424,41060,0.06
636735,49020,0.091
637497,10580,0.019
266356,29340,0.093
557272,40340,0.091
581372,17140,0.051
330789,47380,0.038
288876,12060,0.025
966918,24580,0.015
584434,46220,0.024
697683,46340,0.015
157184,46660,0.045
403274,35980,0.049
931791,25620,0.084
860646,28940,0.039
490820,11460,0.005
501810,18140,0.018
327808,50021,0.097
130687,11180,0.056
414809,42644,0.07
438353,33140,0.002
710124,26420,0.096
314136,33460,0.075
227601,50039,0.005
764591,49180,0.01
908394,19140,0.028
796218,44140,0.097
617340,50030,0.062
717380,50056,0.006
686372,15680,0.078
292360,11700,0.03
611939,20740,0.043
108520,50034,0.067
927917,50035,0.029
484074,29420,0.073
752856,41100,0.03
695939,19460,0.008
162801,21500,0.01
315399,49660,0.084
395249,17980,0.085
999707,42100,0.036
184106,41884,0.019
539779,47020,0.018
550540,34580,0.023
897692,34820,0.02
654966,36100,0.055
606772,50033,0.002
563136,25260,0.009
405383,24860,0.072
595939,16940,0.038
844747,42700,0.053
414413,35084,0.047
738556,33260,0.065
117239,36260,0.088
174903,22900,0.021
214890,15540,0.029
782338,46220,0.001
251731,32900,0.066
412397,15804,0.029
373164,39300,0.073
248137,29404,0.028
781112,43524,0.08
102111,24260,0.095
375949,50029,0.094
236401,50054,0.057
978022,16700,0.061
320275,34580,0.035
206277,23580,0.094
312184,50019,0.074
467704,23844,0.021
863346,30020,0.053
823236,48540,0.086
327762,19124,0.076
686464,21340,0.064
622011,29940,0.083
978739,30460,0.049
414626,40980,0.039
284971,12420,0.097
144738,18140,0.062
825782,40484,0.094
223929,41884,0.083
509753,44700,0.058
779521,14260,0.046
161223,31340,0.075
627391,39820,0.074
154286,37100,0.077
151311,15764,0.039
770217,20524,0.096
800948,10580,0.09
215186,24500,0.024
595077,43620,0.038
505208,46060,0.033
437309,38340,0.065
451592,36100,0.064
105495,50008,0.099
720791,22900,0.029
480194,22660,0.031
491783,24300,0.073
532735,36220,0.044
709858,50028,0.08
582958,23420,0.005
526516,49180,0.011
910834,50010,0.082
485654,15940,0.079
715033,50004,0.02
525007,19124,0.029
927337,33340,0.088
862118,50013,0.073
438760,32900,0.08
848276,10500,0.036
873994,16820,0.093
784456,50040,0.031
746089,35840,0.095
533033,50029,0.019
837698,47020,0.053
103875,50002,0.099
144795,11244,0.025
318459,22744,0.081
131565,19660,0.08
638500,11020,0.081
656048,12620,0.099
951585,50027,0.076
784443,27340,0.088
182809,50046,0.045
190352,23420,0.098
971427,25260,0.015
498583,44700,0.036
325309,40340,0.019
732124,31860,0.095
805677,29620,0.072
450770,50032,0.005
221116,41740,0.024
335649,28140,0.062
949231,39580,0.074
281306,50024,0.092
465340,50044,0.008
264424,35100,0.06
695920,41620,0.03
609478,32820,0.011
681896,12940,0.09
379237,10420,0.056
334298,21300,0.024
538219,36780,0.085
366488,39740,0.087
915844,17780,0.067
570975,29404,0.067
812532,0,0.012
453070,34740,0.004
847281,35614,0.011
104003,28140,0.039
720343,13140,0.063
566721,44100,0.05
543105,37860,0.006
465982,36140,0.061
548426,50024,0.015
836646,50021,0.048
419755,19180,0.035
270552,33340,0.055
818502,13220,0.08
585984,46340,0.099
161735,30300,0.062
501963,19500,0.059
259537,31340,0.092
458614,40420,0.081
936316,48700,0.061
302692,50023,0.077
567765,42540,0.009
171868,15940,0.085
127605,47260,0.059
600464,31340,0.058
809574,24500,0.086
343168,50045,0.094
698250,29340,0.041
666848,18140,0.01
763032,31700,0.044
997048,27900,0.068
281792,50039,0.079
383895,50031,0.054
503309,50008,0.075
482150,14860,0.082
307335,50023,0.052
161795,40340,0.065
215064,23420,0.045
263334,0,0.072
937297,26900,0.068
434293,49340,0.029
620684,27980,0.059
769076,50023,0.032
196905,24860,0.014
406992,24220,0.042
482732,27620,0.055
165812,47894,0.005
674591,36084,0.092
655488,15680,0.02
436968,47020,0.011
115288,37860,0.078
678332,44180,0.035
975510,18700,0.042
567280,15680,0.078
145729,16974,0.077
815274,31740,0.035
864357,50031,0.047
543839,50019,0.069
736020,47894,0.085
987655,50039,0.039
925968,21300,0.03
982652,12540,0.005
583370,46060,0.023
645677,42100,0.014
254151,15764,0.098
933945,23900,0.09
405118,50038,0.091
952496,43300,0.017
546506,23900,0.077
442416,14454,0.069
196280,50042,0.023
258030,21780,0.031
591790,47580,0.087
446793,38940,0.027
187932,32780,0.052
934368,50022,0.099
911596,28660,0.007
297472,39900,0.036
445136,30860,0.079
591683,40580,0.095
196339,35300,0.044
812005,21660,0.017
206685,16700,0.077
737354,25260,0.005
706516,30780,0.002
665383,13900,0.016
731307,17140,0.04
473831,14540,0.049
783127,25860,0.039
261333,30340,0.082
333855,41740,0.08
192874,50011,0.074
950980,12020,0.002
966904,45820,0.082
553110,22020,0.082
674469,48864,0.002
477984,20740,0.046
861196,15540,0.095
998077,38860,0.048
186844,21340,0.009
505227,50006,0.099
619536,34940,0.047
530491,34620,0.078
311354,27980,0.057
217328,41540,0.023
348182,35380,0.064
350152,44140,0.082
254203,50025,0.077
742495,16940,0.036
152778,14020,0.061
211430,45940,0.073
700296,19780,0.044
538327,25540,0.099
637444,50041,0.003
392229,50022,0.085
709899,31740,0.029
593663,50002,0.029
173402,11180,0.036
370374,36500,0.097
284121,49020,0.075
491010,50041,0.018
731666,16540,0.036
931543,23540,0.083
988777,50010,0.08
850403,21340,0.069
835786,34940,0.091
854985,36100,0.012
279775,19380,0.019
790131,31700,0.024
873827,50053,0.073
230717,50015,0.055
609915,22180,0.004
752786,14454,0.078
218088,13460,0.021
745014,36540,0.005
164495,41060,0.098
222693,41620,0.021
313843,33540,0.056
892844,42700,0.082
823115,25980,0.018
687383,36084,0.017
583043,11260,0.067
777618,39340,0.013
883916,30300,0.07
463327,38340,0.006
811440,50031,0.098
719853,25500,0.057
263648,22420,0.008
694098,16860,0.008
788829,35100,0.083
818177,48140,0.051
655741,22220,0.094
660819,35980,0.046
745669,32780,0.065
942429,33660,0.089
149645,40140,0.065
792165,34900,0.062
892229,30300,0.037
622188,19500,0.071
284448,50038,0.082
503101,39340,0.076
471840,49740,0.077
433316,10900,0.094
493767,10180,0.03
768294,18700,0.059
167526,29420,0.02
291567,12100,0.096
625712,42680,0.017
622350,22520,0.088
811359,35980,0.068
400745,30140,0.001
853095,20940,0.043
521150,30980,0.091
612191,21300,0.042
549629,24540,0.058
979631,22220,0.066
723807,23460,0.064
943297,23060,0.095
970021,50002,0.068
